Top pages,Clicks,Impressions,CTR,Position
https://www.leathercompany.co.uk/mens-c4/deals-for-him-c162/small-italian-leather-and-woven-material-drawstring-bucket-bag-straw-brown-041417-3t-3b-nh-p1199,9,9460,0.1%,32.55
https://www.leathercompany.co.uk/luggage-c7/trapper-travel-range-c175,9,9189,0.1%,6.63
https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/toscana-long-haired-shearling-jacket-with-large-hood-black-muna-p852,9,8730,0.1%,7.97
https://www.leathercompany.co.uk/mens-c4/footwear-c153/fenland-classic-mens-suede-sheepskin-moccasin-slippers-brown-beige-p3132,9,7988,0.11%,31.72
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/ashwood-large-leather-tote-bag-panna-cotta-cream-60252-p2490,9,6911,0.13%,25.41
https://www.leathercompany.co.uk/ladies-c3/ashwood-two-section-flap-over-suede-tote-bag-tan-s-14-p6249,9,6127,0.15%,22.49
https://www.leathercompany.co.uk/gift-accessories-c8/womens-leather-belts-c208/womens-fashion-leather-belt-with-gold-metal-pin-buckle-brown-lb-301-p7214,9,6007,0.15%,21.41
https://www.leathercompany.co.uk/gift-accessories-c8,9,5421,0.17%,31.77
https://www.leathercompany.co.uk/mens-c4/leather-hunting-trapper-hat-with-sheepskin-fur-black-brissa-dakota-p4396,9,5221,0.17%,10.24
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/leather-vintage-biker-jacket-racing-green-stedman-p3701,9,5010,0.18%,30.08
https://www.leathercompany.co.uk/gift-accessories-c8/wallets-c16/ashwood-leather-travel-wallet-black-tw-01-p1356,9,4883,0.18%,53.94
https://www.leathercompany.co.uk/mens-c4/fur-parkas-c73/hooded-raccoon-fur-parka-with-removable-fur-trim-lining-black-blk-roman-p1447,9,4614,0.2%,21.39
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/large-leather-vintage-messenger-bag-tan-robin-p2936,9,4379,0.21%,35.73
https://www.leathercompany.co.uk/ladies-c3/long-skeepskin-overcoat-coco-brown-celine-p4405,9,4100,0.22%,30.45
https://www.leathercompany.co.uk/ladies-c3/fur-parkas-c72/hooded-toscana-tipped-fur-parka-with-detachable-fur-trim-lining-blue-white-kaylee-p1433,9,4095,0.22%,13.57
https://www.leathercompany.co.uk/handbags-c6/silver-t12,9,3981,0.23%,33.9
https://www.leathercompany.co.uk/handbags-c6/womens-suede-mini-leather-shoulder-bag-green-s-13-p6244,9,3839,0.23%,34.34
https://www.leathercompany.co.uk/ladies-c3/handbags-c10/tab-small-zip-top-leather-cross-body-bag-navy-p193,9,3512,0.26%,10.24
https://www.leathercompany.co.uk/ladies-c3/ladies-waistcoats-c47/diamond-quilted-leather-gilet-cognac-hampton-p2594,9,3394,0.27%,9.9
https://www.leathercompany.co.uk/ladies-c3/purses-c22/ashwood-small-vegetable-tanned-leather-note-and-coin-purse-wallet-navy-poh-1002-p2984,9,3387,0.27%,47.11
https://www.leathercompany.co.uk/ladies-c3/handbags-c10/cream-t4,9,3356,0.27%,31.17
https://www.leathercompany.co.uk/gift-accessories-c8/mens-leather-belts-c50/black-t1,9,3277,0.27%,26.75
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-hats-c56/trapper-hat-with-sheepskin-fur-olive-aspen-p3187,9,3223,0.28%,12.38
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/vintage-woven-classic-leather-crossbody-bag-dark-brown-d-76-p4270,9,3156,0.29%,16.96
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/vintage-mini-leather-cross-body-shoulder-bag-with-chain-strap-red-g27-p7186,9,3021,0.3%,22.1
https://www.leathercompany.co.uk/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/slimline-reversible-suede-sheepskin-body-warmer-biscuit-tan-phillipa-p3003,9,2814,0.32%,7.23
https://www.leathercompany.co.uk/mens-c4/cow-oily-leather-wheeled-weekend-travel-holdall-brown-tan-fen-780-p5695,9,2801,0.32%,31.82
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-rugs-c57/mongolian-lamb-fur-rug-natural-curly-hair-p998,9,2758,0.33%,31.28
https://www.leathercompany.co.uk/handbags-c6/the-bridge-c14/the-bridge-full-grain-italian-leather-laptop-bag-black-palladium-064071-2f-20-nh-p1991,9,2688,0.33%,54.62
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-ginger-luan-p102,9,2648,0.34%,8.5
https://www.leathercompany.co.uk/handbags-c6/ashwood-suede-leather-small-crossbody-bag-tan-s-11-p6240,9,2336,0.39%,22.59
https://www.leathercompany.co.uk/mens-c4/suede-bomber-jacket-tan-jacks-hill-p5382,9,2270,0.4%,29.79
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/leather-vintage-medium-flight-shoulder-bag-tan-g-33-p3810,9,2113,0.43%,26.79
https://www.leathercompany.co.uk/gift-accessories-c8/cleaning-products-c40/hewitts-premium-shoe-cream-50ml-black-p3116,9,2086,0.43%,51.35
https://www.leathercompany.co.uk/home-living-c65/decorative-ornaments-c193,9,2030,0.44%,41.59
https://www.leathercompany.co.uk/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/womens-leather-hipster-trousers-black-hipsy-2-dp-251-p4104,9,2011,0.45%,11.34
https://www.leathercompany.co.uk/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/lamb-shearling-mandarin-collar-jacket-honey-liane-p1495,9,1934,0.47%,23.51
https://www.leathercompany.co.uk/ladies-c3/three-section-a4-croc-patent-leather-work-bag-green-a4-work-bag-p5240,9,1883,0.48%,19.23
https://www.leathercompany.co.uk/gift-accessories-c8/wallets-c16/vegetable-tanned-6-card-zip-coin-tri-fold-leather-wallet-tan-1265-vt-p166,9,1850,0.49%,24.3
https://www.leathercompany.co.uk/luggage-c7/backpacks-rucksacks-c52/unisex-leather-vintage-backpack-tan-f-86-p2400,9,1764,0.51%,25.53
https://www.leathercompany.co.uk/ladies-c3/sheepskin-jackets-c11/long-reversible-sheepskin-suede-gillet-gypsy-feather-elixia-p886,9,1753,0.51%,8.97
https://www.leathercompany.co.uk/gift-accessories-c8/cleaning-products-c40/collonil-leather-dye-cream-black-shoe-cream-p2640,9,1751,0.51%,37.97
https://www.leathercompany.co.uk/handbags-c6/the-bridge-c14,9,1735,0.52%,30.66
https://www.leathercompany.co.uk/luggage-c7/fenland-country-life-collection-c184,9,1617,0.56%,16.57
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/flight-bags-c118/tablet-friendly-medium-vintage-leather-body-bag-tan-paddy-p4223,9,1602,0.56%,14.38
https://www.leathercompany.co.uk/ladies-c3/14-card-rfid-protected-xl-leather-purse-denim-blue-s2-p6710,9,1548,0.58%,17.47
https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/mens-diamond-quilted-leather-gilet-brown-m-15-vest-p6873,9,1415,0.64%,23.44
https://www.leathercompany.co.uk/handbags-c6/the-bridge-medium-italian-leather-barrel-bag-iron-blue-44253-01-09-nh-p2665,9,1268,0.71%,18.42
https://www.leathercompany.co.uk/ladies-c3/leather-biker-jacket-black-nap-soho-p4349,9,1259,0.71%,20.6
https://www.leathercompany.co.uk/sheepskin-fur-c5/ashwood-single-australian-sheepskin-rug-duck-egg-p5269,9,1229,0.73%,17.21
https://www.leathercompany.co.uk/mens-c4/fenland-suede-gloves-black-fen-1003-p6163,9,1210,0.74%,9.14
https://www.leathercompany.co.uk/ladies-c3/purses-c22/small-vegetable-tanned-leather-note-and-coin-purse-black-poh-1001-p901,9,1062,0.85%,18.07
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-coat-black-nap-jade-walks-p477,9,1020,0.88%,8.77
https://www.leathercompany.co.uk/sheepskin-fur-c5/ladies-sheepskin-jackets-c13/womens-oversized-sheepskin-flying-jacket-black-snuff-khloe-p2999,9,1008,0.89%,18.8
https://www.leathercompany.co.uk/handbags-c6/ashwood-crocodile-print-zip-around-leather-tote-bag-black-c-53-p5418,9,915,0.98%,13.08
https://www.leathercompany.co.uk/teal-t74,9,869,1.04%,14.24
