date,Campaign,Interactions,Costs,Clicks
2021-06-22,UK | Leather > General,28.0,9.23,28.0
2021-06-22,UK | Ashwood (General),10.0,3.51,10.0
2021-06-22,[VS] - Brand (Core) - [BM],9.0,2.78,9.0
2021-06-22,UK | Search | Ladies Leather Coat,1.0,0.51,1.0
2021-06-22,[VS] - Leather (Gen) - [EM],1.0,0.47,1.0
2021-06-21,[VS] - (SC) All Products [Smart],843.0,445.22,843.0
2021-06-21,UK | Search | Brand | Phrase,47.0,47.28,47.0
2021-06-21,Shop - catch all,73.0,38.68,73.0
2021-06-21,UK | DSA,65.0,19.9,65.0
2021-06-21,UK | Leather > General,50.0,17.14,50.0
2021-06-21,[VS] - (SC) Sheepskin Jackets [Smart],30.0,9.22,30.0
2021-06-21,UK | Ashwood (General),13.0,4.93,13.0
2021-06-21,[VS] - Brand (Core) - [BM],13.0,4.61,13.0
2021-06-21,UK | Search | Ladies Leather Coat,4.0,1.16,4.0
2021-06-20,[VS] - (SC) All Products [Smart],789.0,376.27,789.0
2021-06-20,UK | Search | Brand | Phrase,49.0,76.03,49.0
2021-06-20,Shop - catch all,54.0,27.62,54.0
2021-06-20,UK | DSA,77.0,18.46,77.0
2021-06-20,UK | Leather > General,67.0,16.47,67.0
2021-06-20,[VS] - (SC) Sheepskin Jackets [Smart],26.0,10.43,26.0
2021-06-20,[VS] - Brand (Core) - [BM],17.0,7.32,17.0
2021-06-20,UK | Ashwood (General),9.0,2.76,9.0
2021-06-20,UK | Search | Ladies Leather Coat,2.0,0.22,2.0
2021-06-19,[VS] - (SC) All Products [Smart],749.0,363.12,749.0
2021-06-19,UK | Search | Brand | Phrase,45.0,45.67,45.0
2021-06-19,Shop - catch all,40.0,16.72,40.0
2021-06-19,UK | Leather > General,49.0,14.91,49.0
2021-06-19,UK | DSA,34.0,10.47,34.0
2021-06-19,UK | Ashwood (General),18.0,5.34,18.0
2021-06-19,[VS] - (SC) Sheepskin Jackets [Smart],14.0,4.52,14.0
2021-06-19,UK | Search | Ladies Leather Coat,7.0,1.57,7.0
2021-06-19,[VS] - Brand (Core) - [BM],7.0,1.26,7.0
2021-06-18,[VS] - (SC) All Products [Smart],564.0,254.07,564.0
2021-06-18,UK | Search | Brand | Phrase,51.0,48.2,51.0
2021-06-18,Shop - catch all,37.0,19.35,37.0
2021-06-18,UK | DSA,50.0,11.96,50.0
2021-06-18,UK | Leather > General,40.0,9.42,40.0
2021-06-18,UK | Ashwood (General),19.0,8.22,19.0
2021-06-18,[VS] - Brand (Core) - [BM],14.0,7.13,14.0
2021-06-18,[VS] - (SC) Sheepskin Jackets [Smart],9.0,2.81,9.0
2021-06-18,UK | Search | Ladies Leather Coat,5.0,1.72,5.0
2021-06-17,[VS] - (SC) All Products [Smart],563.0,284.72,563.0
2021-06-17,UK | Search | Brand | Phrase,39.0,28.0,39.0
2021-06-17,Shop - catch all,42.0,16.76,42.0
2021-06-17,[VS] - Brand (Core) - [BM],14.0,13.69,14.0
2021-06-17,UK | Leather > General,47.0,13.03,47.0
2021-06-17,UK | DSA,41.0,8.42,41.0
2021-06-17,[VS] - (SC) Sheepskin Jackets [Smart],14.0,4.7,14.0
2021-06-17,UK | Ashwood (General),13.0,4.09,13.0
2021-06-17,UK | Search | Ladies Leather Coat,6.0,2.12,6.0
2021-06-16,[VS] - (SC) All Products [Smart],491.0,214.18,491.0
2021-06-16,UK | Search | Brand | Phrase,39.0,29.93,39.0
2021-06-16,Shop - catch all,39.0,21.02,39.0
2021-06-16,UK | Leather > General,62.0,19.13,62.0
2021-06-16,UK | DSA,54.0,17.06,54.0
2021-06-16,[VS] - (SC) Sheepskin Jackets [Smart],16.0,4.32,16.0
2021-06-16,[VS] - Brand (Core) - [BM],11.0,3.95,11.0
2021-06-16,UK | Search | Ladies Leather Coat,6.0,3.45,6.0
2021-06-16,UK | Ashwood (General),9.0,2.95,9.0
2021-06-15,[VS] - (SC) All Products [Smart],459.0,200.26,459.0
2021-06-15,UK | Search | Brand | Phrase,46.0,33.3,46.0
2021-06-15,UK | Leather > General,66.0,17.99,66.0
2021-06-15,UK | DSA,45.0,17.78,45.0
2021-06-15,Shop - catch all,29.0,14.72,29.0
2021-06-15,[VS] - Brand (Core) - [BM],14.0,5.4,14.0
2021-06-15,UK | Ashwood (General),12.0,3.95,12.0
2021-06-15,[VS] - (SC) Sheepskin Jackets [Smart],9.0,3.42,9.0
2021-06-15,UK | Search | Ladies Leather Coat,7.0,1.65,7.0
2021-06-15,[VS] - Leather (Gen) - [EM],1.0,0.39,1.0
2021-06-14,[VS] - (SC) All Products [Smart],479.0,191.81,479.0
2021-06-14,UK | DSA,68.0,28.79,68.0
2021-06-14,Shop - catch all,34.0,16.72,34.0
2021-06-14,UK | Search | Brand | Phrase,25.0,15.75,25.0
2021-06-14,UK | Leather > General,43.0,13.3,43.0
2021-06-14,[VS] - Brand (Core) - [BM],13.0,4.56,13.0
2021-06-14,[VS] - (SC) Sheepskin Jackets [Smart],13.0,3.61,13.0
2021-06-14,UK | Ashwood (General),11.0,3.36,11.0
2021-06-14,UK | Search | Ladies Leather Coat,3.0,0.52,3.0
2021-06-13,[VS] - (SC) All Products [Smart],355.0,120.37,355.0
2021-06-13,UK | DSA,241.0,113.51,241.0
2021-06-13,UK | Search | Brand | Phrase,26.0,18.9,26.0
2021-06-13,UK | Leather > General,59.0,14.37,59.0
2021-06-13,Shop - catch all,23.0,11.67,23.0
2021-06-13,[VS] - Brand (Core) - [BM],20.0,6.37,20.0
2021-06-13,UK | Ashwood (General),11.0,3.64,11.0
2021-06-13,UK | Search | Ladies Leather Coat,9.0,2.59,9.0
2021-06-13,[VS] - (SC) Sheepskin Jackets [Smart],10.0,2.09,10.0
2021-06-12,[VS] - (SC) All Products [Smart],370.0,126.1,370.0
2021-06-12,UK | DSA,186.0,83.4,186.0
2021-06-12,UK | Search | Brand | Phrase,33.0,30.49,33.0
2021-06-12,UK | Leather > General,81.0,21.61,81.0
2021-06-12,UK | Search | Ladies Leather Coat,27.0,13.38,27.0
2021-06-12,Shop - catch all,23.0,10.3,23.0
2021-06-12,[VS] - Brand (Core) - [BM],21.0,4.59,21.0
2021-06-12,[VS] - (SC) Sheepskin Jackets [Smart],11.0,3.14,11.0
2021-06-12,UK | Ashwood (General),6.0,2.06,6.0
2021-06-11,UK | DSA,491.0,282.62,491.0
2021-06-11,[VS] - (SC) All Products [Smart],393.0,132.6,393.0
2021-06-11,UK | Search | Brand | Phrase,38.0,28.32,38.0
2021-06-11,UK | Leather > General,67.0,23.08,67.0
2021-06-11,UK | Search | Ladies Leather Coat,31.0,16.66,31.0
2021-06-11,Shop - catch all,35.0,12.56,35.0
2021-06-11,[VS] - (SC) Sheepskin Jackets [Smart],17.0,6.77,17.0
2021-06-11,UK | Ashwood (General),8.0,5.02,8.0
2021-06-11,[VS] - Brand (Core) - [BM],10.0,1.92,10.0
2021-06-10,UK | DSA,543.0,321.78,543.0
2021-06-10,[VS] - (SC) All Products [Smart],408.0,147.83,408.0
2021-06-10,UK | Search | Brand | Phrase,30.0,29.43,30.0
2021-06-10,UK | Leather > General,49.0,12.85,49.0
2021-06-10,UK | Search | Ladies Leather Coat,24.0,9.25,24.0
2021-06-10,Shop - catch all,15.0,4.39,15.0
2021-06-10,[VS] - (SC) Sheepskin Jackets [Smart],13.0,3.9,13.0
2021-06-10,UK | Ashwood (General),7.0,3.18,7.0
2021-06-10,[VS] - Brand (Core) - [BM],8.0,2.34,8.0
2021-06-09,[VS] - (SC) All Products [Smart],352.0,134.08,352.0
2021-06-09,UK | Search | Brand | Phrase,27.0,30.91,27.0
2021-06-09,UK | Leather > General,58.0,16.71,58.0
2021-06-09,UK | DSA,73.0,16.59,73.0
2021-06-09,Shop - catch all,30.0,12.43,30.0
2021-06-09,[VS] - Brand (Core) - [BM],21.0,7.29,21.0
2021-06-09,UK | Ashwood (General),11.0,4.28,11.0
2021-06-09,[VS] - (SC) Sheepskin Jackets [Smart],7.0,2.77,7.0
2021-06-09,UK | Search | Ladies Leather Coat,1.0,0.41,1.0
2021-06-08,[VS] - (SC) All Products [Smart],321.0,127.24,321.0
2021-06-08,UK | Search | Brand | Phrase,43.0,39.12,43.0
2021-06-08,UK | Leather > General,52.0,13.79,52.0
2021-06-08,UK | DSA,53.0,10.77,53.0
2021-06-08,[VS] - Brand (Core) - [BM],34.0,9.92,34.0
2021-06-08,UK | Ashwood (General),12.0,5.17,12.0
2021-06-08,[VS] - (SC) Sheepskin Jackets [Smart],11.0,3.45,11.0
2021-06-08,UK | Search | Ladies Leather Coat,2.0,0.29,2.0
2021-06-07,[VS] - (SC) All Products [Smart],476.0,203.54,476.0
2021-06-07,UK | Search | Brand | Phrase,45.0,42.95,45.0
2021-06-07,UK | Leather > General,53.0,14.52,53.0
2021-06-07,UK | DSA,45.0,9.7,45.0
2021-06-07,[VS] - Brand (Core) - [BM],14.0,2.83,14.0
2021-06-07,[VS] - (SC) Sheepskin Jackets [Smart],6.0,1.34,6.0
2021-06-07,UK | Ashwood (General),3.0,1.31,3.0
2021-06-07,UK | Search | Ladies Leather Coat,1.0,0.09,1.0
2021-06-06,[VS] - (SC) All Products [Smart],516.0,191.62,516.0
2021-06-06,UK | Search | Brand | Phrase,50.0,50.82,50.0
2021-06-06,UK | DSA,63.0,16.33,63.0
2021-06-06,UK | Leather > General,58.0,14.68,58.0
2021-06-06,UK | Ashwood (General),12.0,3.92,12.0
2021-06-06,[VS] - (SC) Sheepskin Jackets [Smart],11.0,2.91,11.0
2021-06-06,[VS] - Brand (Core) - [BM],8.0,1.91,8.0
2021-06-06,UK | Search | Ladies Leather Coat,1.0,0.05,1.0
2021-06-05,[VS] - (SC) All Products [Smart],466.0,169.35,466.0
2021-06-05,UK | Search | Brand | Phrase,43.0,40.2,43.0
2021-06-05,UK | DSA,71.0,16.14,71.0
2021-06-05,UK | Leather > General,48.0,13.06,48.0
2021-06-05,UK | Ashwood (General),15.0,6.61,15.0
2021-06-05,[VS] - (SC) Sheepskin Jackets [Smart],10.0,3.79,10.0
2021-06-05,[VS] - Brand (Core) - [BM],8.0,2.06,8.0
2021-06-04,[VS] - (SC) All Products [Smart],494.0,187.3,494.0
2021-06-04,UK | Search | Brand | Phrase,48.0,59.39,48.0
2021-06-04,UK | DSA,57.0,14.38,57.0
2021-06-04,UK | Leather > General,38.0,9.16,38.0
2021-06-04,UK | Ashwood (General),9.0,4.99,9.0
2021-06-04,[VS] - Brand (Core) - [BM],13.0,2.84,13.0
2021-06-04,[VS] - (SC) Sheepskin Jackets [Smart],5.0,1.57,5.0
2021-06-03,[VS] - (SC) All Products [Smart],437.0,167.51,437.0
2021-06-03,UK | Search | Brand | Phrase,43.0,39.97,43.0
2021-06-03,UK | DSA,76.0,16.83,76.0
2021-06-03,[VS] - Brand (Core) - [BM],19.0,5.64,19.0
2021-06-03,UK | Leather > General,22.0,5.59,22.0
2021-06-03,UK | Ashwood (General),2.0,1.06,2.0
2021-06-03,[VS] - (SC) Sheepskin Jackets [Smart],3.0,0.71,3.0
2021-06-02,[VS] - (SC) All Products [Smart],537.0,209.72,537.0
2021-06-02,UK | Search | Brand | Phrase,61.0,55.17,61.0
2021-06-02,[VS] - Brand (Core) - [BM],29.0,10.56,29.0
2021-06-02,UK | DSA,50.0,10.14,50.0
2021-06-02,UK | Leather > General,22.0,4.98,22.0
2021-06-02,UK | Ashwood (General),8.0,2.37,8.0
2021-06-02,[VS] - (SC) Sheepskin Jackets [Smart],8.0,1.93,8.0
2021-06-01,[VS] - (SC) All Products [Smart],438.0,161.96,438.0
2021-06-01,UK | Search | Brand | Phrase,27.0,18.37,27.0
2021-06-01,UK | DSA,45.0,8.84,45.0
2021-06-01,[VS] - Brand (Core) - [BM],20.0,6.65,20.0
2021-06-01,UK | Leather > General,28.0,5.81,28.0
2021-06-01,[VS] - (SC) Sheepskin Jackets [Smart],13.0,2.88,13.0
2021-06-01,UK | Ashwood (General),4.0,1.04,4.0
2021-05-31,[VS] - (SC) All Products [Smart],533.0,210.48,533.0
2021-05-31,UK | Search | Brand | Phrase,35.0,26.11,35.0
2021-05-31,UK | DSA,63.0,12.76,63.0
2021-05-31,[VS] - Brand (Core) - [BM],22.0,5.89,22.0
2021-05-31,UK | Leather > General,24.0,4.68,24.0
2021-05-31,[VS] - (SC) Sheepskin Jackets [Smart],21.0,4.35,21.0
2021-05-31,UK | Ashwood (General),9.0,2.49,9.0
2021-05-30,[VS] - (SC) All Products [Smart],450.0,165.48,450.0
2021-05-30,UK | Search | Brand | Phrase,42.0,33.52,42.0
2021-05-30,UK | DSA,76.0,17.77,76.0
2021-05-30,UK | Leather > General,38.0,11.27,38.0
2021-05-30,[VS] - Brand (Core) - [BM],13.0,3.84,13.0
2021-05-30,[VS] - (SC) Sheepskin Jackets [Smart],16.0,3.65,16.0
2021-05-30,UK | Ashwood (General),8.0,2.81,8.0
2021-05-30,UK | Search | Ladies Leather Coat,1.0,0.4,1.0
2021-05-29,[VS] - (SC) All Products [Smart],500.0,179.91,500.0
2021-05-29,UK | Search | Brand | Phrase,42.0,28.23,42.0
2021-05-29,UK | DSA,89.0,20.75,89.0
2021-05-29,UK | Leather > General,40.0,8.49,40.0
2021-05-29,UK | Ashwood (General),11.0,4.23,11.0
2021-05-29,[VS] - (SC) Sheepskin Jackets [Smart],15.0,3.93,15.0
2021-05-29,[VS] - Brand (Core) - [BM],14.0,3.91,14.0
2021-05-28,[VS] - (SC) All Products [Smart],502.0,188.73,502.0
2021-05-28,UK | Search | Brand | Phrase,48.0,39.8,48.0
2021-05-28,UK | DSA,112.0,28.23,112.0
2021-05-28,UK | Leather > General,44.0,9.32,44.0
2021-05-28,UK | Ashwood (General),13.0,7.13,13.0
2021-05-28,[VS] - (SC) Sheepskin Jackets [Smart],30.0,6.76,30.0
2021-05-28,[VS] - Brand (Core) - [BM],15.0,4.47,15.0
2021-05-27,[VS] - (SC) All Products [Smart],483.0,172.36,483.0
2021-05-27,UK | Search | Brand | Phrase,46.0,44.91,46.0
2021-05-27,UK | DSA,150.0,41.14,150.0
2021-05-27,UK | Leather > General,55.0,16.46,55.0
2021-05-27,[VS] - (SC) Sheepskin Jackets [Smart],23.0,5.44,23.0
2021-05-27,UK | Ashwood (General),8.0,3.93,8.0
2021-05-27,[VS] - Brand (Core) - [BM],8.0,1.34,8.0
2021-05-27,[VS] - Leather (Gen) - [EM],1.0,0.23,1.0
2021-05-26,[VS] - (SC) All Products [Smart],650.0,239.39,650.0
2021-05-26,UK | DSA,187.0,51.04,187.0
2021-05-26,UK | Search | Brand | Phrase,64.0,45.14,64.0
2021-05-26,UK | Leather > General,87.0,19.12,87.0
2021-05-26,[VS] - (SC) Sheepskin Jackets [Smart],55.0,8.63,55.0
2021-05-26,[VS] - Brand (Core) - [BM],13.0,4.32,13.0
2021-05-26,UK | Ashwood (General),9.0,3.46,9.0
2021-05-26,[VS] - Leather (Gen) - [EM],2.0,0.44,2.0
2021-05-26,UK | Search | Ladies Leather Coat,1.0,0.3,1.0
2021-05-25,[VS] - (SC) All Products [Smart],625.0,208.22,625.0
2021-05-25,UK | DSA,279.0,77.8,279.0
2021-05-25,UK | Search | Brand | Phrase,62.0,55.34,62.0
2021-05-25,UK | Leather > General,125.0,29.05,125.0
2021-05-25,[VS] - (SC) Sheepskin Jackets [Smart],32.0,6.21,32.0
2021-05-25,[VS] - Brand (Core) - [BM],20.0,4.34,20.0
2021-05-25,UK | Ashwood (General),9.0,3.17,9.0
2021-05-24,[VS] - (SC) All Products [Smart],751.0,288.76,751.0
2021-05-24,UK | DSA,264.0,70.33,264.0
2021-05-24,UK | Leather > General,161.0,46.52,161.0
2021-05-24,UK | Search | Brand | Phrase,57.0,43.16,57.0
2021-05-24,[VS] - (SC) Sheepskin Jackets [Smart],74.0,12.65,74.0
2021-05-24,UK | Ashwood (General),15.0,6.39,15.0
2021-05-24,[VS] - Brand (Core) - [BM],16.0,3.34,16.0
2021-05-24,UK | Search | Ladies Leather Coat,1.0,0.36,1.0
2021-05-23,[VS] - (SC) All Products [Smart],671.0,220.95,671.0
2021-05-23,UK | DSA,262.0,71.63,262.0
2021-05-23,UK | Search | Brand | Phrase,69.0,67.96,69.0
2021-05-23,UK | Leather > General,189.0,43.99,189.0
2021-05-23,[VS] - (SC) Sheepskin Jackets [Smart],75.0,13.79,75.0
2021-05-23,UK | Ashwood (General),12.0,4.59,12.0
2021-05-23,[VS] - Brand (Core) - [BM],7.0,0.61,7.0
2021-05-22,[VS] - (SC) All Products [Smart],597.0,206.52,597.0
2021-05-22,UK | DSA,295.0,87.05,295.0
2021-05-22,UK | Leather > General,192.0,56.43,192.0
2021-05-22,UK | Search | Brand | Phrase,46.0,45.27,46.0
2021-05-22,[VS] - (SC) Sheepskin Jackets [Smart],60.0,11.98,60.0
2021-05-22,UK | Ashwood (General),12.0,4.29,12.0
2021-05-22,[VS] - Brand (Core) - [BM],6.0,1.41,6.0
2021-05-22,[VS] - Leather (Gen) - [EM],2.0,0.14,2.0
2021-05-22,UK | Search | Ladies Leather Coat,1.0,0.12,1.0
2021-05-21,[VS] - (SC) All Products [Smart],493.0,172.76,493.0
2021-05-21,UK | DSA,282.0,83.19,282.0
2021-05-21,UK | Leather > General,170.0,43.84,170.0
2021-05-21,UK | Search | Brand | Phrase,44.0,28.45,44.0
2021-05-21,[VS] - (SC) Sheepskin Jackets [Smart],48.0,7.16,48.0
2021-05-21,UK | Ashwood (General),12.0,4.81,12.0
2021-05-21,[VS] - Brand (Core) - [BM],1.0,0.04,1.0
2021-05-20,[VS] - (SC) All Products [Smart],505.0,164.84,505.0
2021-05-20,UK | DSA,291.0,84.85,291.0
2021-05-20,UK | Leather > General,197.0,56.56,197.0
2021-05-20,UK | Search | Brand | Phrase,60.0,47.2,60.0
2021-05-20,[VS] - (SC) Sheepskin Jackets [Smart],42.0,7.48,42.0
2021-05-20,UK | Ashwood (General),6.0,3.14,6.0
2021-05-20,[VS] - Brand (Core) - [BM],5.0,2.0,5.0
2021-05-20,UK | Search | Ladies Leather Coat,1.0,1.09,1.0
2021-05-19,[VS] - (SC) All Products [Smart],510.0,188.75,510.0
2021-05-19,UK | DSA,239.0,68.84,239.0
2021-05-19,UK | Leather > General,170.0,59.78,170.0
2021-05-19,UK | Search | Brand | Phrase,49.0,56.94,49.0
2021-05-19,[VS] - Sheepskin (Gen) - [EM],34.0,22.65,34.0
2021-05-19,UK | Ashwood (General),15.0,8.73,15.0
2021-05-19,[VS] - (SC) Sheepskin Jackets [Smart],25.0,5.09,25.0
2021-05-19,[VS] - Brand (Core) - [BM],4.0,0.54,4.0
2021-05-18,[VS] - (SC) All Products [Smart],489.0,159.3,489.0
2021-05-18,UK | Search | Brand | Phrase,60.0,71.89,60.0
2021-05-18,UK | DSA,237.0,68.33,237.0
2021-05-18,UK | Leather > General,174.0,53.95,174.0
2021-05-18,[VS] - Sheepskin (Gen) - [EM],79.0,50.2,79.0
2021-05-18,[VS] - (SC) Sheepskin Jackets [Smart],31.0,7.75,31.0
2021-05-18,UK | Ashwood (General),12.0,4.46,12.0
2021-05-18,[VS] - Brand (Core) - [BM],7.0,1.27,7.0
2021-05-18,UK | Search | Ladies Leather Coat,2.0,0.22,2.0
2021-05-17,[VS] - (SC) All Products [Smart],504.0,176.15,504.0
2021-05-17,UK | DSA,338.0,102.82,338.0
2021-05-17,UK | Search | Brand | Phrase,53.0,56.78,53.0
2021-05-17,[VS] - Sheepskin (Gen) - [EM],83.0,51.85,83.0
2021-05-17,UK | Leather > General,38.0,8.69,38.0
2021-05-17,[VS] - (SC) Sheepskin Jackets [Smart],24.0,5.52,24.0
2021-05-17,UK | Ashwood (General),11.0,4.3,11.0
2021-05-17,[VS] - Brand (Core) - [BM],8.0,1.55,8.0
2021-05-17,UK | Search | Ladies Leather Coat,1.0,0.1,1.0
2021-05-16,[VS] - (SC) All Products [Smart],608.0,197.84,608.0
2021-05-16,UK | DSA,540.0,176.12,540.0
2021-05-16,UK | Search | Brand | Phrase,59.0,65.57,59.0
2021-05-16,[VS] - Sheepskin (Gen) - [EM],67.0,48.17,67.0
2021-05-16,[VS] - (SC) Sheepskin Jackets [Smart],52.0,11.37,52.0
2021-05-16,UK | Leather > General,38.0,9.22,38.0
2021-05-16,UK | Ashwood (General),13.0,4.34,13.0
2021-05-16,[VS] - Brand (Core) - [BM],8.0,1.57,8.0
2021-05-15,[VS] - (SC) All Products [Smart],620.0,209.66,620.0
2021-05-15,UK | DSA,520.0,176.45,520.0
2021-05-15,UK | Search | Brand | Phrase,63.0,65.42,63.0
2021-05-15,[VS] - Sheepskin (Gen) - [EM],76.0,48.19,76.0
2021-05-15,[VS] - (SC) Sheepskin Jackets [Smart],62.0,11.74,62.0
2021-05-15,UK | Leather > General,40.0,8.92,40.0
2021-05-15,UK | Ashwood (General),17.0,6.83,17.0
2021-05-15,[VS] - Brand (Core) - [BM],14.0,4.95,14.0
2021-05-15,[VS] - Leather (Gen) - [EM],1.0,0.09,1.0
2021-05-14,[VS] - (SC) All Products [Smart],490.0,174.1,490.0
2021-05-14,UK | DSA,321.0,109.52,321.0
2021-05-14,UK | Search | Brand | Phrase,62.0,70.3,62.0
2021-05-14,[VS] - Sheepskin (Gen) - [EM],78.0,49.08,78.0
2021-05-14,UK | Leather > General,20.0,5.73,20.0
2021-05-14,[VS] - (SC) Sheepskin Jackets [Smart],27.0,4.6,27.0
2021-05-14,UK | Ashwood (General),12.0,4.55,12.0
2021-05-14,UK | Search | Ladies Leather Coat,1.0,3.91,1.0
2021-05-14,[VS] - Brand (Core) - [BM],4.0,2.47,4.0
2021-05-13,[VS] - (SC) All Products [Smart],493.0,168.03,493.0
2021-05-13,UK | DSA,327.0,107.14,327.0
2021-05-13,UK | Search | Brand | Phrase,61.0,66.33,61.0
2021-05-13,[VS] - Sheepskin (Gen) - [EM],80.0,49.7,80.0
2021-05-13,[VS] - (SC) Sheepskin Jackets [Smart],39.0,10.74,39.0
2021-05-13,UK | Leather > General,26.0,8.59,26.0
2021-05-13,[VS] - Brand (Core) - [BM],15.0,5.36,15.0
2021-05-13,UK | Ashwood (General),10.0,5.09,10.0
2021-05-13,[VS] - Leather (Gen) - [EM],1.0,0.18,1.0
2021-05-12,[VS] - (SC) All Products [Smart],463.0,165.33,463.0
2021-05-12,UK | DSA,297.0,91.1,297.0
2021-05-12,UK | Search | Brand | Phrase,59.0,64.6,59.0
2021-05-12,[VS] - Sheepskin (Gen) - [EM],76.0,50.01,76.0
2021-05-12,[VS] - (SC) Sheepskin Jackets [Smart],40.0,13.67,40.0
2021-05-12,UK | Leather > General,39.0,10.82,39.0
2021-05-12,[VS] - Brand (Core) - [BM],13.0,3.62,13.0
2021-05-12,UK | Ashwood (General),7.0,2.31,7.0
2021-05-12,UK | Search | Ladies Leather Coat,1.0,0.08,1.0
2021-05-11,[VS] - (SC) All Products [Smart],391.0,105.2,391.0
2021-05-11,UK | DSA,283.0,85.5,283.0
2021-05-11,UK | Search | Brand | Phrase,61.0,68.62,61.0
2021-05-11,[VS] - Sheepskin (Gen) - [EM],75.0,51.56,75.0
2021-05-11,[VS] - (SC) Sheepskin Jackets [Smart],45.0,13.05,45.0
2021-05-11,UK | Leather > General,36.0,9.0,36.0
2021-05-11,UK | Ashwood (General),12.0,3.86,12.0
2021-05-11,[VS] - Brand (Core) - [BM],12.0,2.32,12.0
2021-05-11,[VS] - Leather (Gen) - [EM],3.0,0.55,3.0
2021-05-10,[VS] - (SC) All Products [Smart],390.0,126.62,390.0
2021-05-10,UK | DSA,357.0,114.05,357.0
2021-05-10,[VS] - Sheepskin (Gen) - [EM],62.0,51.49,62.0
2021-05-10,UK | Search | Brand | Phrase,45.0,43.02,45.0
2021-05-10,[VS] - (SC) Sheepskin Jackets [Smart],36.0,15.32,36.0
2021-05-10,UK | Leather > General,29.0,7.13,29.0
2021-05-10,UK | Ashwood (General),14.0,3.53,14.0
2021-05-10,[VS] - Brand (Core) - [BM],8.0,2.48,8.0
2021-05-09,UK | DSA,723.0,242.41,723.0
2021-05-09,[VS] - (SC) All Products [Smart],485.0,152.3,485.0
2021-05-09,[VS] - Sheepskin (Gen) - [EM],57.0,49.72,57.0
2021-05-09,UK | Search | Brand | Phrase,32.0,28.7,32.0
2021-05-09,[VS] - (SC) Sheepskin Jackets [Smart],64.0,20.66,64.0
2021-05-09,UK | Ashwood (General),17.0,5.24,17.0
2021-05-09,UK | Leather > General,15.0,2.42,15.0
2021-05-09,[VS] - Brand (Core) - [BM],11.0,2.35,11.0
2021-05-08,UK | DSA,866.0,296.48,866.0
2021-05-08,[VS] - (SC) All Products [Smart],436.0,124.16,436.0
2021-05-08,UK | Search | Brand | Phrase,59.0,56.52,59.0
2021-05-08,[VS] - Sheepskin (Gen) - [EM],59.0,48.7,59.0
2021-05-08,[VS] - (SC) Sheepskin Jackets [Smart],68.0,23.34,68.0
2021-05-08,UK | Leather > General,32.0,8.88,32.0
2021-05-08,[VS] - Brand (Core) - [BM],20.0,7.23,20.0
2021-05-08,UK | Ashwood (General),12.0,2.79,12.0
2021-05-07,UK | DSA,627.0,244.51,627.0
2021-05-07,[VS] - (SC) All Products [Smart],264.0,74.55,264.0
2021-05-07,[VS] - Sheepskin (Gen) - [EM],60.0,48.71,60.0
2021-05-07,UK | Search | Brand | Phrase,37.0,26.31,37.0
2021-05-07,[VS] - (SC) Sheepskin Jackets [Smart],33.0,9.69,33.0
2021-05-07,UK | Ashwood (General),21.0,8.06,21.0
2021-05-07,[VS] - Brand (Core) - [BM],17.0,6.82,17.0
2021-05-07,UK | Leather > General,21.0,3.81,21.0
2021-05-07,UK | Search | Ladies Leather Coat,1.0,0.19,1.0
2021-05-06,UK | DSA,559.0,189.47,559.0
2021-05-06,[VS] - (SC) All Products [Smart],293.0,85.26,293.0
2021-05-06,[VS] - Sheepskin (Gen) - [EM],67.0,49.82,67.0
2021-05-06,UK | Search | Brand | Phrase,50.0,42.47,50.0
2021-05-06,[VS] - Brand (Core) - [BM],10.0,3.68,10.0
2021-05-06,UK | Leather > General,14.0,2.75,14.0
2021-05-06,UK | Ashwood (General),6.0,1.66,6.0
2021-05-06,[VS] - (SC) Sheepskin Jackets [Smart],7.0,1.13,7.0
2021-05-06,[VS] - Leather (Gen) - [EM],1.0,0.25,1.0
2021-05-05,UK | DSA,676.0,239.73,676.0
2021-05-05,[VS] - (SC) All Products [Smart],412.0,140.03,412.0
2021-05-05,[VS] - Sheepskin (Gen) - [EM],61.0,50.51,61.0
2021-05-05,UK | Search | Brand | Phrase,50.0,47.41,50.0
2021-05-05,UK | Leather > General,12.0,3.17,12.0
2021-05-05,UK | Ashwood (General),6.0,2.48,6.0
2021-05-05,[VS] - Brand (Core) - [BM],5.0,0.6,5.0
2021-05-04,UK | DSA,1159.0,464.92,1159.0
2021-05-04,[VS] - (SC) All Products [Smart],634.0,246.69,634.0
2021-05-04,[VS] - Sheepskin (Gen) - [EM],62.0,51.74,62.0
2021-05-04,UK | Search | Brand | Phrase,32.0,35.96,32.0
2021-05-04,[VS] - Brand (Core) - [BM],6.0,3.22,6.0
2021-05-04,UK | Ashwood (General),8.0,2.15,8.0
2021-05-04,UK | Leather > General,13.0,1.9,13.0
2021-05-04,UK | Search | Ladies Leather Coat,1.0,0.13,1.0
2021-05-03,UK | DSA,1637.0,670.88,1637.0
2021-05-03,[VS] - (SC) All Products [Smart],1111.0,487.58,1111.0
2021-05-03,[VS] - Sheepskin (Gen) - [EM],59.0,51.59,59.0
2021-05-03,UK | Search | Brand | Phrase,24.0,13.96,24.0
2021-05-03,UK | Ashwood (General),16.0,7.78,16.0
2021-05-03,UK | Leather > General,12.0,3.54,12.0
