Brand,Style,Colour,Size,Description,PLU,Cost,Retail,Second,Wholesale,Unnamed: 10
ASHWOOD,1583,BRIDGE,,WASHED VINTAGE,0001348800,13.2,33.0,0.0,13.2,
ASHWOOD,1583,BROWN,,WASHED VINTAGE,0001348700,13.2,33.0,0.0,13.2,
ASHWOOD,16078,BLK/CROC,,croc bags,0003439400,0.0,120.0,0.0,0.0,
ASHWOOD,16078,BORDO/CROC,,croc bags,0003439500,0.0,120.0,0.0,0.0,
ASHWOOD,1660,BROWN,,iPAD CASE,0003179700,20.0,59.99,0.0,0.0,
ASHWOOD,1660,TAN,,iPAD CASE,0003179800,20.0,59.99,0.0,0.0,
ASHWOOD,1661,BROWN,,BODY BAG,0003179900,28.0,70.0,0.0,0.0,
ASHWOOD,1661,TAN,,BODY BAG,0003180000,28.0,70.0,0.0,0.0,
ASHWOOD,1662,BROWN,,LAPTOP BRIEFCASE,0003180100,64.0,160.0,0.0,0.0,
ASHWOOD,1662,TAN,,LAPTOP BRIEFCASE,0003180200,64.0,160.0,0.0,0.0,
ASHWOOD,1663,BROWN,,RUCKSACK,0003180300,56.0,140.0,0.0,0.0,
ASHWOOD,1663,TAN,,RUCKSACK,0003180400,56.0,140.0,0.0,0.0,
ASHWOOD,1664,BROWN,,LARGE MESSENGER,0003180500,48.0,120.0,0.0,0.0,
ASHWOOD,1664,TAN,,LARGE MESSENGER,0003180600,48.0,120.0,0.0,0.0,
ASHWOOD,1665 BAG,BROWN,,A4 MESSENGER,0003180700,40.0,100.0,0.0,0.0,
ASHWOOD,1665 BAG,TAN,,A4 MESSENGER,0003180800,40.0,100.0,0.0,0.0,
ASHWOOD,1666,BROWN,,HOLDALL,0003180900,68.0,170.0,0.0,0.0,
ASHWOOD,1666,TAN,,HOLDALL,0003181000,68.0,170.0,0.0,0.0,
ASHWOOD,1667,BROWN,,WASH BAG,0003181100,24.0,60.0,0.0,0.0,
ASHWOOD,1667,TAN,,WASH BAG,0003181200,24.0,60.0,0.0,0.0,
ASHWOOD,1676,BLACK/NAP,8,SHORT BLAZER SHEEP,0000426301,51.0,129.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,10,SHORT BLAZER SHEEP,0000426302,51.0,129.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,12,SHORT BLAZER SHEEP,0000426303,51.0,129.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,14,SHORT BLAZER SHEEP,0000426304,51.0,129.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,16,SHORT BLAZER SHEEP,0000426305,51.0,129.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,18,SHORT BLAZER SHEEP,0000426306,51.0,129.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,20,SHORT BLAZER SHEEP,0000426307,51.0,149.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,22,SHORT BLAZER SHEEP,0000426308,51.0,169.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,24,SHORT BLAZER SHEEP,0000426309,51.0,189.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,26,SHORT BLAZER SHEEP,0000426310,51.0,209.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,28,SHORT BLAZER SHEEP,0000426311,51.0,229.0,0.0,51.0,
ASHWOOD,1676,BLACK/NAP,6,SHORT BLAZER SHEEP,0000426300,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,8,SHORT BLAZER SHEEP,0000427501,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,10,SHORT BLAZER SHEEP,0000427502,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,12,SHORT BLAZER SHEEP,0000427503,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,14,SHORT BLAZER SHEEP,0000427504,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,16,SHORT BLAZER SHEEP,0000427505,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,18,SHORT BLAZER SHEEP,0000427506,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,20,SHORT BLAZER SHEEP,0000427507,51.0,149.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,22,SHORT BLAZER SHEEP,0000427508,51.0,169.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,24,SHORT BLAZER SHEEP,0000427509,51.0,189.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,26,SHORT BLAZER SHEEP,0000427510,51.0,209.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,28,SHORT BLAZER SHEEP,0000427511,51.0,229.0,0.0,51.0,
ASHWOOD,1676,TAN/APP,6,SHORT BLAZER SHEEP,0000427500,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TIMBER,8,SHORT BLAZER SHEEP,0000428701,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TIMBER,10,SHORT BLAZER SHEEP,0000428702,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TIMBER,12,SHORT BLAZER SHEEP,0000428703,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TIMBER,14,SHORT BLAZER SHEEP,0000428704,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TIMBER,16,SHORT BLAZER SHEEP,0000428705,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TIMBER,18,SHORT BLAZER SHEEP,0000428706,51.0,129.0,0.0,51.0,
ASHWOOD,1676,TIMBER,20,SHORT BLAZER SHEEP,0000428707,51.0,149.0,0.0,51.0,
ASHWOOD,1676,TIMBER,22,SHORT BLAZER SHEEP,0000428708,51.0,169.0,0.0,51.0,
ASHWOOD,1676,TIMBER,24,SHORT BLAZER SHEEP,0000428709,51.0,189.0,0.0,51.0,
ASHWOOD,1676,TIMBER,26,SHORT BLAZER SHEEP,0000428710,51.0,209.0,0.0,51.0,
ASHWOOD,1676,TIMBER,28,SHORT BLAZER SHEEP,0000428711,51.0,229.0,0.0,51.0,
ASHWOOD,1676,TIMBER,6,SHORT BLAZER SHEEP,0000428700,51.0,129.0,0.0,51.0,
ASHWOOD,17028,BLACK,,ashwood bag,0003749200,0.0,79.0,0.0,0.0,
ASHWOOD,17028,TAN,,ashwood bag,0003749300,0.0,79.0,0.0,0.0,
ASHWOOD,17032,BLK/CROC,,croc handbags,0003439600,0.0,120.0,0.0,0.0,
ASHWOOD,17032,BORDO/CROC,,croc handbags,0003439700,0.0,120.0,0.0,0.0,
ASHWOOD,1710,BLACK,ONE SIZE,bucket bag,0004420100,0.0,119.0,0.0,0.0,
ASHWOOD,1710,BRANDY,ONE SIZE,bucket bag,0004419900,0.0,119.0,0.0,0.0,
ASHWOOD,1710,HONEY,ONE SIZE,bucket bag,0004420000,0.0,119.0,0.0,0.0,
ASHWOOD,175,BLACK,S,ladies glove,0002878600,0.0,34.99,0.0,0.0,
ASHWOOD,175,BLACK,M,ladies glove,0002878601,0.0,34.99,0.0,0.0,
ASHWOOD,175,BLACK,L,ladies glove,0002878602,0.0,34.99,0.0,0.0,
ASHWOOD,175,BLACK,XL,ladies glove,0002878603,0.0,34.99,0.0,0.0,
ASHWOOD,175,NAVY,S,ladies glove,0002877400,0.0,34.99,0.0,0.0,
ASHWOOD,175,NAVY,M,ladies glove,0002877401,0.0,34.99,0.0,0.0,
ASHWOOD,175,NAVY,L,ladies glove,0002877402,0.0,34.99,0.0,0.0,
ASHWOOD,175,NAVY,XL,ladies glove,0002877403,0.0,34.99,0.0,0.0,
ASHWOOD,175,TAN,S,ladies glove,0002878200,0.0,34.99,0.0,0.0,
ASHWOOD,175,TAN,M,ladies glove,0002878201,0.0,34.99,0.0,0.0,
ASHWOOD,175,TAN,L,ladies glove,0002878202,0.0,34.99,0.0,0.0,
ASHWOOD,175,TAN,XL,ladies glove,0002878203,0.0,34.99,0.0,0.0,
ASHWOOD,175,WINE,S,ladies glove,0002877800,0.0,34.99,0.0,0.0,
ASHWOOD,175,WINE,M,ladies glove,0002877801,0.0,34.99,0.0,0.0,
ASHWOOD,175,WINE,L,ladies glove,0002877802,0.0,34.99,0.0,0.0,
ASHWOOD,175,WINE,XL,ladies glove,0002877803,0.0,34.99,0.0,0.0,
ASHWOOD,1775,BROWN,,CLASSIC 8 CARD BILL FOLD WALLET,0002791400,11.95,29.95,0.0,11.95,
ASHWOOD,1775,RUST,,CLASSIC 8 CARD BILL FOLD WALLET,0002023900,11.95,29.95,0.0,11.95,
ASHWOOD,1776,BROWN,,CLASSIC 3 CARD AND ID WALLET,0002691200,11.95,29.95,0.0,11.95,
ASHWOOD,1776,RUST,,CLASSIC 3 CARD AND ID WALLET,0002024000,11.95,29.95,0.0,11.95,
ASHWOOD,1777,BROWN,,CLASSIC 8 CARD BILL FOLD,0002691300,6.95,17.95,0.0,6.95,
ASHWOOD,1777,RUST,,CLASSIC 8 CARD BILL FOLD,0002024100,6.95,17.95,0.0,6.95,
ASHWOOD,1778,BROWN,,CLASSIC 3 CARD ID WALLET,0002691400,5.95,14.95,0.0,5.95,
ASHWOOD,1778,RUST,,CLASSIC 3 CARD ID WALLET,0002024200,5.95,14.95,0.0,5.95,
ASHWOOD,1779,BROWN,,CLASSIC 8 FOLD WALLET,0002691500,9.95,24.95,0.0,9.95,
ASHWOOD,1779,RUST,,CLASSIC 8 FOLD WALLET,0002024300,9.95,24.95,0.0,9.95,
ASHWOOD,1780,BROWN,,CLASSIC 3 CARD ID WALLET,0002691600,9.95,24.95,0.0,9.95,
ASHWOOD,1780,RUST,,CLASSIC 3 CARD ID WALLET,0002024400,9.95,24.95,0.0,9.95,
ASHWOOD,18-025,BLACK,,handbag,0004119900,13.0,89.99,0.0,0.0,
ASHWOOD,18-025,BRIDGE,,handbag,0004120200,13.0,89.99,0.0,0.0,
ASHWOOD,18-025,NAVY,,handbag,0004120100,13.0,89.99,0.0,0.0,
ASHWOOD,18-025,RED,,handbag,0004120000,13.0,89.99,0.0,0.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,XS,BOMBER STYLE SHEEP,0000574802,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,S,BOMBER STYLE SHEEP,0000574803,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,M,BOMBER STYLE SHEEP,0000574804,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,L,BOMBER STYLE SHEEP,0000574805,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,XL,BOMBER STYLE SHEEP,0000574806,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,8XL,BOMBER STYLE SHEEP,0000574813,55.0,259.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,9XL,BOMBER STYLE SHEEP,0000574814,0.0,279.0,0.0,0.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,2XL,BOMBER STYLE SHEEP,0000574807,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,3XL,BOMBER STYLE SHEEP,0000574808,55.0,159.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,4XL,BOMBER STYLE SHEEP,0000574809,55.0,179.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,5XL,BOMBER STYLE SHEEP,0000574810,55.0,199.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,6XL,BOMBER STYLE SHEEP,0000574811,55.0,219.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,7XL,BOMBER STYLE SHEEP,0000574812,55.0,239.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,XXXS,BOMBER STYLE SHEEP,0000574800,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BLACK/NAP,XXS,BOMBER STYLE SHEEP,0000574801,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,XS,BOMBER STYLE SHEEP,0001765902,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,S,BOMBER STYLE SHEEP,0001765903,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,M,BOMBER STYLE SHEEP,0001765904,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,L,BOMBER STYLE SHEEP,0001765905,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,XL,BOMBER STYLE SHEEP,0001765906,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,8XL,BOMBER STYLE SHEEP,0001765913,55.0,259.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,9XL,BOMBER STYLE SHEEP,0001765914,0.0,279.0,0.0,0.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,2XL,BOMBER STYLE SHEEP,0001765907,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,3XL,BOMBER STYLE SHEEP,0001765908,55.0,159.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,4XL,BOMBER STYLE SHEEP,0001765909,55.0,179.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,5XL,BOMBER STYLE SHEEP,0001765910,55.0,199.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,6XL,BOMBER STYLE SHEEP,0001765911,55.0,219.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,7XL,BOMBER STYLE SHEEP,0001765912,55.0,239.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,XXXS,BOMBER STYLE SHEEP,0001765900,55.0,139.0,0.0,55.0,
ASHWOOD,1824 BOMBER,BROWN/NAP,XXS,BOMBER STYLE SHEEP,0001765901,55.0,139.0,0.0,55.0,
ASHWOOD,1849,PURPLE/APP,8,MILLITERY STYLE SHEEP,0000480301,51.0,129.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,10,MILLITERY STYLE SHEEP,0000480302,51.0,129.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,12,MILLITERY STYLE SHEEP,0000480303,51.0,129.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,14,MILLITERY STYLE SHEEP,0000480304,51.0,129.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,16,MILLITERY STYLE SHEEP,0000480305,51.0,129.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,18,MILLITERY STYLE SHEEP,0000480306,51.0,129.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,20,MILLITERY STYLE SHEEP,0000480307,51.0,149.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,22,MILLITERY STYLE SHEEP,0000480308,51.0,169.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,24,MILLITERY STYLE SHEEP,0000480309,51.0,189.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,26,MILLITERY STYLE SHEEP,0000480310,51.0,209.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,28,MILLITERY STYLE SHEEP,0000480311,51.0,229.0,0.0,51.0,
ASHWOOD,1849,PURPLE/APP,6,MILLITERY STYLE SHEEP,0000480300,51.0,129.0,0.0,51.0,
ASHWOOD,1878,BLACK,8,SIDE ZIP BIKER,0001377201,50.0,129.0,0.0,50.0,
ASHWOOD,1878,BLACK,10,SIDE ZIP BIKER,0001377202,50.0,129.0,0.0,50.0,
ASHWOOD,1878,BLACK,12,SIDE ZIP BIKER,0001377203,50.0,129.0,0.0,50.0,
ASHWOOD,1878,BLACK,14,SIDE ZIP BIKER,0001377204,50.0,129.0,0.0,50.0,
ASHWOOD,1878,BLACK,16,SIDE ZIP BIKER,0001377205,50.0,129.0,0.0,50.0,
ASHWOOD,1878,BLACK,18,SIDE ZIP BIKER,0001377206,50.0,129.0,0.0,50.0,
ASHWOOD,1878,BLACK,20,SIDE ZIP BIKER,0001377207,50.0,149.0,0.0,50.0,
ASHWOOD,1878,BLACK,22,SIDE ZIP BIKER,0001377208,50.0,169.0,0.0,50.0,
ASHWOOD,1878,BLACK,24,SIDE ZIP BIKER,0001377209,50.0,189.0,0.0,50.0,
ASHWOOD,1878,BLACK,26,SIDE ZIP BIKER,0001377210,50.0,209.0,0.0,50.0,
ASHWOOD,1878,BLACK,28,SIDE ZIP BIKER,0001377211,50.0,229.0,0.0,50.0,
ASHWOOD,1878,BLACK,6,SIDE ZIP BIKER,0001377200,50.0,129.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,8,SIDE ZIP BIKER,0001338201,50.0,129.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,10,SIDE ZIP BIKER,0001338202,50.0,129.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,12,SIDE ZIP BIKER,0001338203,50.0,129.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,14,SIDE ZIP BIKER,0001338204,50.0,129.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,16,SIDE ZIP BIKER,0001338205,50.0,129.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,18,SIDE ZIP BIKER,0001338206,50.0,129.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,20,SIDE ZIP BIKER,0001338207,50.0,149.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,22,SIDE ZIP BIKER,0001338208,50.0,169.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,24,SIDE ZIP BIKER,0001338209,50.0,189.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,26,SIDE ZIP BIKER,0001338210,50.0,209.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,28,SIDE ZIP BIKER,0001338211,50.0,229.0,0.0,50.0,
ASHWOOD,1878,ONTARIO TIMBER,6,SIDE ZIP BIKER,0001338200,50.0,129.0,0.0,50.0,
ASHWOOD,1878,TAN,8,SIDE ZIP BIKER,0001378401,50.0,129.0,0.0,50.0,
ASHWOOD,1878,TAN,10,SIDE ZIP BIKER,0001378402,50.0,129.0,0.0,50.0,
ASHWOOD,1878,TAN,12,SIDE ZIP BIKER,0001378403,50.0,129.0,0.0,50.0,
ASHWOOD,1878,TAN,14,SIDE ZIP BIKER,0001378404,50.0,129.0,0.0,50.0,
ASHWOOD,1878,TAN,16,SIDE ZIP BIKER,0001378405,50.0,129.0,0.0,50.0,
ASHWOOD,1878,TAN,18,SIDE ZIP BIKER,0001378406,50.0,129.0,0.0,50.0,
ASHWOOD,1878,TAN,20,SIDE ZIP BIKER,0001378407,50.0,149.0,0.0,50.0,
ASHWOOD,1878,TAN,22,SIDE ZIP BIKER,0001378408,50.0,169.0,0.0,50.0,
ASHWOOD,1878,TAN,24,SIDE ZIP BIKER,0001378409,50.0,189.0,0.0,50.0,
ASHWOOD,1878,TAN,26,SIDE ZIP BIKER,0001378410,50.0,209.0,0.0,50.0,
ASHWOOD,1878,TAN,28,SIDE ZIP BIKER,0001378411,50.0,229.0,0.0,50.0,
ASHWOOD,1878,TAN,6,SIDE ZIP BIKER,0001378400,50.0,129.0,0.0,50.0,
ASHWOOD,1881,BROWN,,WALLET,0003181600,9.95,24.99,0.0,0.0,
ASHWOOD,1881,CHESTNUT,,WALLET,0003181700,9.95,24.99,0.0,0.0,
ASHWOOD,1882,BROWN,,WALLET,0003181800,9.95,24.99,0.0,0.0,
ASHWOOD,1882,CHESTNUT,,WALLET,0003181900,9.95,24.99,0.0,0.0,
ASHWOOD,1883,BROWN,,WALLET,0003182000,11.95,29.99,0.0,0.0,
ASHWOOD,1883,CHESTNUT,,WALLET,0003182100,11.95,29.99,0.0,0.0,
ASHWOOD,1884,BROWN,,WALLET,0003182200,11.95,29.99,0.0,0.0,
ASHWOOD,1884,CHESTNUT,,WALLET,0003182300,11.95,29.99,0.0,0.0,
ASHWOOD,1885,BROWN,,WALLET,0003182400,9.95,24.99,0.0,0.0,
ASHWOOD,1885,CHESTNUT,,WALLET,0003182500,9.95,24.99,0.0,0.0,
ASHWOOD,1886,BROWN,,WALLLET,0003182600,7.95,19.99,0.0,0.0,
ASHWOOD,1886,CHESTNUT,,WALLLET,0003182700,7.95,19.99,0.0,0.0,
ASHWOOD,1895,BLACK,XS,BIKER STYLE,0001366402,55.0,149.0,0.0,55.0,
ASHWOOD,1895,BLACK,S,BIKER STYLE,0001366403,55.0,149.0,0.0,55.0,
ASHWOOD,1895,BLACK,M,BIKER STYLE,0001366404,55.0,149.0,0.0,55.0,
ASHWOOD,1895,BLACK,L,BIKER STYLE,0001366405,55.0,149.0,0.0,55.0,
ASHWOOD,1895,BLACK,XL,BIKER STYLE,0001366406,55.0,149.0,0.0,55.0,
ASHWOOD,1895,BLACK,XXXS,BIKER STYLE,0001366400,55.0,149.0,0.0,55.0,
ASHWOOD,1895,BLACK,XXS,BIKER STYLE,0001366401,55.0,149.0,0.0,55.0,
ASHWOOD,1895,BLACK,8XL,BIKER STYLE,0001366413,55.0,269.0,0.0,55.0,
ASHWOOD,1895,BLACK,9XL,BIKER STYLE,0001366414,0.0,289.0,0.0,0.0,
ASHWOOD,1895,BLACK,2XL,BIKER STYLE,0001366407,55.0,149.0,0.0,55.0,
ASHWOOD,1895,BLACK,3XL,BIKER STYLE,0001366408,55.0,169.0,0.0,55.0,
ASHWOOD,1895,BLACK,4XL,BIKER STYLE,0001366409,55.0,189.0,0.0,55.0,
ASHWOOD,1895,BLACK,5XL,BIKER STYLE,0001366410,55.0,209.0,0.0,55.0,
ASHWOOD,1895,BLACK,6XL,BIKER STYLE,0001366411,55.0,229.0,0.0,55.0,
ASHWOOD,1895,BLACK,7XL,BIKER STYLE,0001366412,55.0,249.0,0.0,55.0,
ASHWOOD,1895,TAN,XS,BIKER STYLE,0001367802,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TAN,S,BIKER STYLE,0001367803,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TAN,M,BIKER STYLE,0001367804,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TAN,L,BIKER STYLE,0001367805,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TAN,XL,BIKER STYLE,0001367806,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TAN,XXXS,BIKER STYLE,0001367800,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TAN,XXS,BIKER STYLE,0001367801,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TAN,8XL,BIKER STYLE,0001367813,55.0,269.0,0.0,55.0,
ASHWOOD,1895,TAN,9XL,BIKER STYLE,0001367814,0.0,289.0,0.0,0.0,
ASHWOOD,1895,TAN,2XL,BIKER STYLE,0001367807,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TAN,3XL,BIKER STYLE,0001367808,55.0,169.0,0.0,55.0,
ASHWOOD,1895,TAN,4XL,BIKER STYLE,0001367809,55.0,189.0,0.0,55.0,
ASHWOOD,1895,TAN,5XL,BIKER STYLE,0001367810,55.0,209.0,0.0,55.0,
ASHWOOD,1895,TAN,6XL,BIKER STYLE,0001367811,55.0,229.0,0.0,55.0,
ASHWOOD,1895,TAN,7XL,BIKER STYLE,0001367812,55.0,249.0,0.0,55.0,
ASHWOOD,1895,TIMBER,XS,BIKER STYLE,0001369202,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TIMBER,S,BIKER STYLE,0001369203,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TIMBER,M,BIKER STYLE,0001369204,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TIMBER,L,BIKER STYLE,0001369205,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TIMBER,XL,BIKER STYLE,0001369206,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TIMBER,XXXS,BIKER STYLE,0001369200,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TIMBER,XXS,BIKER STYLE,0001369201,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TIMBER,8XL,BIKER STYLE,0001369213,55.0,269.0,0.0,55.0,
ASHWOOD,1895,TIMBER,9XL,BIKER STYLE,0001369214,0.0,289.0,0.0,0.0,
ASHWOOD,1895,TIMBER,2XL,BIKER STYLE,0001369207,55.0,149.0,0.0,55.0,
ASHWOOD,1895,TIMBER,3XL,BIKER STYLE,0001369208,55.0,169.0,0.0,55.0,
ASHWOOD,1895,TIMBER,4XL,BIKER STYLE,0001369209,55.0,189.0,0.0,55.0,
ASHWOOD,1895,TIMBER,5XL,BIKER STYLE,0001369210,55.0,209.0,0.0,55.0,
ASHWOOD,1895,TIMBER,6XL,BIKER STYLE,0001369211,55.0,229.0,0.0,55.0,
ASHWOOD,1895,TIMBER,7XL,BIKER STYLE,0001369212,55.0,249.0,0.0,55.0,
ASHWOOD,19-130SR,BLACK,,handbag,0004119500,11.5,79.99,0.0,0.0,
ASHWOOD,19-130SR,BRIDGE,,handbag,0004119800,11.5,79.99,0.0,0.0,
ASHWOOD,19-130SR,NAVY,,handbag,0004119700,11.5,79.99,0.0,0.0,
ASHWOOD,19-130SR,RED,,handbag,0004119600,11.5,79.99,0.0,0.0,
ASHWOOD,19-149,BLACK,,handbag,0004119100,12.0,89.99,0.0,0.0,
ASHWOOD,19-149,BRIDGE,,handbag,0004119400,12.0,89.99,0.0,0.0,
ASHWOOD,19-149,NAVY,,handbag,0004119300,12.0,89.99,0.0,0.0,
ASHWOOD,19-149,RED,,handbag,0004119200,12.0,89.99,0.0,0.0,
ASHWOOD,1904 LADIES,BLACK,8,LADIES FULL LENGTH LACE BACK,0001400601,115.0,289.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,10,LADIES FULL LENGTH LACE BACK,0001400602,115.0,289.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,12,LADIES FULL LENGTH LACE BACK,0001400603,115.0,289.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,14,LADIES FULL LENGTH LACE BACK,0001400604,115.0,289.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,16,LADIES FULL LENGTH LACE BACK,0001400605,115.0,289.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,18,LADIES FULL LENGTH LACE BACK,0001400606,115.0,289.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,20,LADIES FULL LENGTH LACE BACK,0001400607,115.0,309.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,22,LADIES FULL LENGTH LACE BACK,0001400608,115.0,329.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,24,LADIES FULL LENGTH LACE BACK,0001400609,115.0,349.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,26,LADIES FULL LENGTH LACE BACK,0001400610,115.0,369.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,28,LADIES FULL LENGTH LACE BACK,0001400611,115.0,389.0,0.0,115.0,
ASHWOOD,1904 LADIES,BLACK,6,LADIES FULL LENGTH LACE BACK,0001400600,115.0,289.0,0.0,115.0,
ASHWOOD,1964,BLACK,8,4 POCKET BIKER,0001511001,55.0,139.0,0.0,55.0,
ASHWOOD,1964,BLACK,10,4 POCKET BIKER,0001511002,55.0,139.0,0.0,55.0,
ASHWOOD,1964,BLACK,12,4 POCKET BIKER,0001511003,55.0,139.0,0.0,55.0,
ASHWOOD,1964,BLACK,14,4 POCKET BIKER,0001511004,55.0,139.0,0.0,55.0,
ASHWOOD,1964,BLACK,16,4 POCKET BIKER,0001511005,55.0,139.0,0.0,55.0,
ASHWOOD,1964,BLACK,18,4 POCKET BIKER,0001511006,55.0,139.0,0.0,55.0,
