Landing page report
"March 1, 2024 - April 22, 2024"
Landing page,Mobile speed score,Mobile-friendly click rate,Valid AMP click rate,Clicks,Impr.,CTR,Currency code,Avg. CPC,Cost,Conv. value,Conv. value / cost
https://www.leathercompany.co.uk/ladies-c3/skirts-jeans-c74/jeans-trousers-c128/womens-snake-print-leather-trousers-black-croc-766-p3331/s12328?utm_source=google&utm_medium=cpc&utm_term=Ashwood-womens-snake-print-leather-trousers-black-croc-766-size-16-size-16-0003627905&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/real-leather-saddle-crossbody-bag-rose-63753-p7881/s23015?utm_source=google&utm_medium=cpc&utm_term=ashwood-real-leather-saddle-crossbody-bag-rose-63753-size-one-size-size-one-size-0004934600&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,21,"2,064",1.02%,GBP,0.17,3.47,0.19,0.06
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-safari-style-leather-jacket-black-amj-5-p7792, --, --, --,0,8,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/mens-touch-screen-friendly-leather-gloves-black-775-p4436/s15416?utm_source=google&utm_medium=cpc&utm_term=Ashwood-men-apos-s-touch-screen-friendly-leather-gloves-black-775-siz-size-xl-0004100706&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,16,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/manbags-briefcases-c64?page=7, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-purple-casey-p7532/s22075?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-purple-casey-size-22-size-22-0004828008&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,10,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-grey-g-6200-p7745/s22721?utm_source=google&utm_medium=cpc&utm_term=Ashwood-mens-leather-biker-jacket-grey-g-6200-size-m-size-m-0004894404&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,151,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/decorative-ornaments-c193/luxury-handcrafted-leather-writing-desk-chestnut-lf-149-p8188/s23847?utm_source=google&utm_medium=cpc&utm_term=ashwood-luxury-handcrafted-leather-writing-desk-chestnut-lf-149-size-size-one-size-0005016100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,176,1.14%,GBP,0.79,1.57,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/fenland-m10, --, --, --,15,69,21.74%,GBP,0.15,2.19,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/unisex-Ashwood-leather-body-bag-black-t-72-p6749/s20079?utm_source=google&utm_medium=cpc&utm_term=Ashwood-unisex-Ashwood-leather-body-bag-black-t-72-size-one-size-size-one-size-0004526300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,229,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/blouson-casual-styles-c123/leather-shirt-cognac-wilfred-p3184/s14130?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-shirt-cognac-wilfred-size-s-size-s-0003553403&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,12,455,2.64%,GBP,0.19,2.27,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/Ashwood-luxury-leather-biker-jacket-veggie-tan-andriy-p6066/s18638?utm_source=google&utm_medium=cpc&utm_term=Ashwood-luxury-leather-biker-jacket-veggie-tan-andriy-size-3xl-size-3xl-0004312008&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,94,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/five-pocket-carry-all-leather-messenger-bag-brown-tum-pedro-p637/s4104?utm_source=google&utm_medium=cpc&utm_term=ashwood-luggage-five-pocket-carry-all-leather-messenger-bag-pedro-size-one-size-0000074000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,15,"1,075",1.40%,GBP,0.46,6.90,19.52,2.83
https://www.leathercompany.co.uk/ladies-c3/womens-fashion-leather-biker-style-jacket-beige-1133-p7118/s21120?utm_source=google&utm_medium=cpc&utm_term=big-7-women-apos-s-fashion-leather-biker-style-jacket-beige-1133-size-size-14-0004702704&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,6,580,1.03%,GBP,0.23,1.40,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/long-length-gothic-coat-black-black-zelda-p1241/s6304?utm_source=google&utm_medium=cpc&utm_term=Ashwood-long-length-gothic-coat-black-black-zelda-size-10-size-10-0001682802&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,9,729,1.23%,GBP,0.20,1.81,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/trapper-hat-with-sheepskin-fur-black-brissa-aspen-p5234, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/mens-waistcoats-c58/mens-diamond-quilted-leather-gilet-brown-m-15-vest-p6873/s24231?utm_source=google&utm_medium=cpc&utm_term=trapper-00045786-size-s-size-s-0004578603&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-lola-p3946/s17964?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-red-lola-size-22-size-22-0003882408&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,44,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/Ashwood-c30/woven-classic-large-leather-vintage-crossbody-bag-dark-grey-d-72-p4249/s14970?utm_source=google&utm_medium=cpc&utm_term=Ashwood-woven-classic-large-leather-vintage-crossbody-bag-dark-grey-size-one-size-0004031100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,34,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/classic-style-c119/luxury-4-button-single-breasted-sheepskin-coat-black-geralt-p3747/s13632?utm_source=google&utm_medium=cpc&utm_term=estimo-luxury-3-button-single-breasted-sheepskin-coat-black-geralt-size-xl-0003803506&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,41,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-hats-c56/one-size-t58, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/fenland-leather-gloves-black-brn-fen-1009-p6165/s18936?utm_source=google&utm_medium=cpc&utm_term=fenland-leather-gloves-black-brn-fen-1009-size-m-size-m-0004354304&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,20,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-detachable-hood-leather-biker-jacket-cognac-l-nirma-p7131/s21190?utm_source=google&utm_medium=cpc&utm_term=Roxbike-women-apos-s-detachable-hood-leather-biker-jacket-cognac-l-ni-size-16-0004677505&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,11,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/cross-body-bag-c87/micro-petite-leather-shoulder-bag-antique-tan-cecille-p2459/s9704?utm_source=google&utm_medium=cpc&utm_term=ashwood-micro-petite-leather-shoulder-bag-antique-tan-cecille-size-size-one-size-0003211000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,19,876,2.17%,GBP,0.19,3.54,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/bomber-styles-c90/ladies-leather-bomber-jacket-tan-moto-bomber-p7750/s22761?utm_source=google&utm_medium=cpc&utm_term=Ashwood-ladies-leather-bomber-jacket-tan-moto-bomber-size-18-size-18-0004885706&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,25,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/Ashwood-leather-jacket-taupe-aliona-p7765/s22710?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-jacket-taupe-aliona-size-18-size-18-0004899906&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,23,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/womens-two-in-one-leather-hooded-jacket-tan-malmo-p8063/s23491?utm_source=google&utm_medium=cpc&utm_term=ashwood-womens-two-in-one-leather-hooded-jacket-tan-malmo-size-10-size-10-0004975002&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,39,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-moccasin-slippers-mustard-ladies-moccasins-p4054/s14856?utm_source=google&utm_medium=cpc&utm_term=fenland-women-apos-s-classic-suede-sheepskin-moccasin-slippers-mustard-size-3-4-0003927000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,146,0.68%,GBP,0.37,0.37,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/split-suede-biker-jacket-tan-rebel-p5465, --, --, --,0,16,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/ashwood-soft-leather-handcrafted-briefcase-tan-elliot-p1348, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-leather-fashion-single-breasted-blazer-taupe-awl-blazer-p7639/s22503?utm_source=google&utm_medium=cpc&utm_term=Ashwood-womens-leather-fashion-single-breasted-blazer-taupe-awl-blaze-size-12-0004860103&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,4,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/casual-styles-c124/womens-single-breasted-leather-coat-cognac-app-bridget-p3290/s12032?utm_source=google&utm_medium=cpc&utm_term=Ashwood-womens-single-breasted-leather-coat-cognac-app-bridget-size-size-8-0000439501&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,15,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/burgundy-t59, --, --, --,0,161,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-biker-jacket-black-bronx-p540/s3619?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-black-bronx-size-xl-size-xl-0001362206&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,148,1.35%,GBP,0.80,1.60,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/mens-leather-sheepskin-gloves-navy-db-707-p6556/s19777?utm_source=google&utm_medium=cpc&utm_term=Ashwood-mens-leather-sheepskin-gloves-navy-db-707-size-l-xl-size-l-xl-0004489302&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,4,207,1.93%,GBP,0.62,2.49,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/backpacks-rucksacks-c52?page=3, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/ashwood-c30/vintage-mini-leather-cross-body-shoulder-bag-with-chain-strap-black-g27-p3625/s13056?utm_source=google&utm_medium=cpc&utm_term=ashwood-vintage-mini-leather-cross-body-shoulder-bag-with-chain-strap-size-one-size-0003742500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,7,259,2.70%,GBP,0.45,3.15,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-gun-slip-brandy-savoy-p2421/s9664?utm_source=google&utm_medium=cpc&utm_term=ashwood-leather-gun-slip-brandy-savoy-size-one-size-size-one-size-0003208500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,60,3.33%,GBP,0.41,0.81,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/vintage-wash-leather-biker-jacket-black-lent-2-p6786/s20135?utm_source=google&utm_medium=cpc&utm_term=trapper-vintage-wash-leather-biker-jacket-black-lent-2-size-xl-size-xl-0004537306&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,3,399,0.75%,GBP,0.20,0.61,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-grey-g-6200-p7745/s22724?utm_source=google&utm_medium=cpc&utm_term=Ashwood-mens-leather-biker-jacket-grey-g-6200-size-2xl-size-2xl-0004894407&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,34,2.94%,GBP,0.41,0.41,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/skirts-jeans-c74/stylish-leather-pencil-skirt-black-sk-18-p7735/s22777?utm_source=google&utm_medium=cpc&utm_term=Ashwood-stylish-leather-pencil-skirt-black-sk-18-size-14-size-14-0004878504&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,5,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/sheepskin-jackets-c26/mens-sheepskin-flying-jacket-kestane-hunter-p8028, --, --, --,0,10,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/home-living-c65/decorative-ornaments-c193/ashwood-leathers-luxury-jewellery-box-large-chestnut-lf-164-p8214, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/bomber-styles-c99/mens-leather-hodded-jacket-black-super-bomber-p7971/s23184?utm_source=google&utm_medium=cpc&utm_term=ashwood-mens-leather-hodded-jacket-black-super-bomber-size-m-size-m-0004946504&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,38,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/backpacks-c116/michigan-leather-backpack-black-m-51-p3971/s14396?utm_source=google&utm_medium=cpc&utm_term=Ashwood-unisex-michigan-leather-backpack-black-m-51-size-one-size-size-one-size-0003908400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,295,0.34%,GBP,0.21,0.21,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/a6-leather-book-cover-copper-tan-a6-lbc-p6768, --, --, --,0,7,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/wash-toiletry-bags-c55/mens-leather-toiletry-wash-bag-brown-row-p6985/s20734?utm_source=google&utm_medium=cpc&utm_term=Ashwood-mens-leather-toiletry-wash-bag-brown-row-size-one-size-size-one-size-0004600400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,99,1.01%,GBP,0.30,0.30,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/leather-travel-luggage-tag-brandy-5996-p7452/s21912?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-travel-luggage-tag-brandy-5996-size-one-size-size-one-size-0004806100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/sale/ladies-c3/leather-jackets-c9/biker-styles-c78/size-24-t38, --, --, --,5,26,19.23%,GBP,1.06,5.29,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/mens-leather-suit-carrier-brown-harper-p594/s4061?utm_source=google&utm_medium=cpc&utm_term=ashwood-mens-leather-suit-carrier-brown-harper-size-one-size-size-one-size-0002023100&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,75,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/flight-bags-c118/small-mayfair-hi-veg-leather-travel-bag-tempo-brown-8142-p4019/s14470?utm_source=google&utm_medium=cpc&utm_term=Ashwood-small-mayfair-hi-veg-leather-travel-bag-tempo-brown-8142-siz-size-one-size-0003921300&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,6,426,1.41%,GBP,0.54,3.26,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-bottle-green-essen-p2346/s9527?utm_source=google&utm_medium=cpc&utm_term=brampton-leather-biker-jacket-bottle-green-essen-size-12-size-12-0003060003&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,58,1.72%,GBP,0.01,0.01,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/wallets-c16/gabicci-leather-classic-11-card-billfold-wallet-blue-gb-147-ac-p7272/s21624?utm_source=google&utm_medium=cpc&utm_term=gabicci-leather-classic-11-card-billfold-wallet-blue-gb-147-ac-size-size-one-size-0004795000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,23,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-style-jacket-royal-blue-awl-1201-p7741/s22687?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-style-jacket-royal-blue-awl-1201-size-24-size-24-0004889309&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,46,2.17%,GBP,0.41,0.41,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/mens-leather-ipad-messenger-bag-black-crum-8342-p314, --, --, --,0,2,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/collections-c132, --, --, --,1,13,7.69%,GBP,1.09,1.09,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/leather-jacket-nevada-timber-edinburgh-p235/s1271?utm_source=google&utm_medium=cpc&utm_term=ashwood-edinburgh-timber-leather-jacket-size-m-size-m-0001369204&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,45,"7,986",0.56%,GBP,0.48,21.50,29.84,1.39
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/real-leather-tote-bag-deep-lake-63754-p7885/s23019?utm_source=google&utm_medium=cpc&utm_term=ashwood-real-leather-tote-bag-deep-lake-63754-size-one-size-size-one-size-0004929500&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,49,"4,344",1.13%,GBP,0.27,13.43,119.98,8.94
https://www.leathercompany.co.uk/ladies-c3/leather-handbags-c10/real-leather-tote-bag-rose-63754-p7890/s23024?utm_source=google&utm_medium=cpc&utm_term=ashwood-real-leather-tote-bag-rose-63754-size-one-size-size-one-size-0004930000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,31,"3,110",1.00%,GBP,0.31,9.54,195.97,20.54
https://www.leathercompany.co.uk/handbags-c6/Ashwood-c30/medium-leather-shoulder-bag-twilight-blue-62551-p3663/s13106?utm_source=google&utm_medium=cpc&utm_term=Ashwood-medium-leather-shoulder-bag-twilight-blue-62551-size-one-si-size-one-size-0003755000&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,66,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/ladies-waistcoats-c47, --, --, --,12,403,2.98%,GBP,0.26,3.08,149.95,48.69
https://www.leathercompany.co.uk/home-living-c65/leather-sofa-chairs-c71/cognac-t46, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-jacket-lt-red-chloe-p293/s1863?utm_source=google&utm_medium=cpc&utm_term=brampton-chloe-lt-red-leather-jacket-size-14-size-14-0002148404&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,3,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-biker-jacket-black-hackney-p4346/s15112?utm_source=google&utm_medium=cpc&utm_term=Ashwood-leather-biker-jacket-black-hackney-size-12-size-12-0004052403&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,2,261,0.77%,GBP,1.15,2.29,0.00,0.00
https://www.leathercompany.co.uk/handbags-c6/backpacks-c89/unisex-michigan-leather-mini-backpack-black-m-65-p3999/s14424?utm_source=google&utm_medium=cpc&utm_term=ashwood-unisex-michigan-leather-mini-backpack-black-m-65-size-one-s-size-one-size-0003907200&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,140,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/luggage-c7/trolleys-c33, --, --, --,5,78,6.41%,GBP,0.50,2.48,0.00,0.00
https://www.leathercompany.co.uk/gift-accessories-c8/cleaning-products-c40/collonil-waterstop-waterproofing-spray-p231/s1226?utm_source=google&utm_medium=cpc&utm_term=collonil-water-stop-cleaning-product-size-one-size-size-one-size-0001477400&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,7,619,1.13%,GBP,0.11,0.74,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/medium-luxury-leather-ipad-work-bag-brown-k-46-p7241/s21593?utm_source=google&utm_medium=cpc&utm_term=Ashwood-medium-luxury-leather-ipad-work-bag-brown-k-46-size-one-size-size-one-size-0004787800&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,1,290,0.34%,GBP,0.37,0.37,0.00,0.00
https://www.leathercompany.co.uk/ladies-c3/leather-jackets-c9/leather-jacket-navy-agnus-p275, --, --, --,0,1,0.00%,GBP,0,0.00,0.00,0.00
https://www.leathercompany.co.uk/mens-c4/leather-jackets-c25/biker-styles-c97/mens-vintage-biker-leather-jacket-black-kelly-p3425/s12774?utm_source=google&utm_medium=cpc&utm_term=Ashwood-mens-vintage-biker-leather-jacket-black-kelly-size-xs-size-xs-0003727402&utm_campaign=product%2Blisting%2Bads&cid=GBP&glCurrency=GBP&glCountry=GB, --, --, --,0,41,0.00%,GBP,0,0.00,0.00,0.00
