# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240301
# End date: 20240331
Landing page,Sessions,Users,New users,Engagement rate,Average engagement time per session,Key events,Total revenue
/ladies-c3/ashwood-a4-leather-book-cover-brandy-p6763/s20093,72,66,53,0.4583333333333333,34.52777777777778,2,65.39
/mens-c4/leather-jackets-c25/leather-coat-nevada-timber-brontes-p252/s2409,72,61,41,0.5555555555555556,30.23611111111111,0,0
/ladies-c3/handbags-c10/tab-small-zip-top-leather-cross-body-bag-black-p189/s1034,71,56,40,0.5915492957746479,41.59154929577465,1,34.98
/about-us-i1,70,65,34,0.38571428571428573,153.18571428571428,0,0
/gift-accessories-c8/purses-c36/medium-purses-c95/vintage-woven-leather-medium-18-card-purse-red-d-83-p4299/s15020,70,47,34,0.5142857142857142,20.82857142857143,1,34.98
/handbags-c6/ashwood-three-section-leather-tote-shoulder-bag-green-z-73-p7004/s20753,70,52,42,0.7142857142857143,44.32857142857143,0,0
/luggage-c7/leather-tablet-a4-sleeves-c151/vegetable-tanned-leather-document-holder-chestnut-a4-sleeve-p3339/s12360,70,65,57,0.7428571428571429,45.22857142857143,0,0
/ladies-c3/leather-jackets-c9/burgundy-t59,69,67,62,0.6521739130434783,39.11594202898551,0,0
/ladies-c3/purses-c22/14-card-rfid-protected-xl-leather-purse-two-tone-tan-s2-p6714/s20044,69,57,47,0.6086956521739131,32.05797101449275,0,0
/ladies-c3/sheepskin-jackets-c11/sheepskin-duffle-coat-tobacco-lynette-p880/s4988,69,58,44,0.5362318840579711,15.289855072463768,0,0
/ladies-c3/sheepskin-jackets-c11/toscana-longhaired-shearling-jacket-with-large-hood-brown-muna-p853,68,68,65,0.058823529411764705,2.5294117647058822,0,0
/mens-c4/leather-jackets-c25/leather-bomber-jacket-black-danny-p948,68,65,56,0.19117647058823528,13.191176470588236,0,0
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-2-tone-tan-63754-p7883/s23017,67,57,43,0.8059701492537313,67.86567164179104,1,59.99
/handbags-c6/ashwood-m1/green-t6,66,62,50,0.7727272727272727,82.0909090909091,0,0
/ladies-c3/sheepskin-jackets-c11/long-length-toscana-suede-leather-coat-black-alaska-p881/s4991,66,66,64,0.13636363636363635,0.24242424242424243,0,0
/luggage-c7/backpacks-rucksacks-c52/tan-t25,66,61,60,0.3939393939393939,23.90909090909091,0,0
/mens-c4/leather-jackets-c25/black-t1,66,62,56,0.7121212121212122,51.333333333333336,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-white-berlin-p874/s4929,66,40,34,0.696969696969697,43.42424242424242,1,152.15
/ladies-c3/leather-jackets-c9/green-t6,65,61,59,0.6461538461538462,22.138461538461538,0,0
/mens-c4/leather-jackets-c25/white-t13,65,64,61,0.7076923076923077,41.4,0,0
/mens-c4/sheepskin-jackets-c26/sheepskin-flying-jacket-brn-cream-ivan-p1252/s6522,65,36,19,0.6307692307692307,29.076923076923077,0,0
/ladies-c3/sheepskin-jackets-c11/reversible-toscana-suede-leather-gilet-black-kashmina-p3075/s10949,64,64,64,0.03125,0.953125,0,0
/ladies-c3/ashwood-leather-waist-bag-honey-t-74-p6790/s20142,63,59,54,0.746031746031746,69.65079365079364,0,0
/ladies-c3/fenland-womens-nubuck-leather-hooded-coat-brown-maisie-p5773,63,63,61,0,1.253968253968254,0,0
/ladies-c3/leather-handbags-c10/real-leather-tote-bag-black-63754-p7884/s23018,63,34,22,0.6031746031746031,54.20634920634921,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-short-leather-blazer-jacket-black-ballina-p3272,63,18,9,0.3492063492063492,25.88888888888889,1,89
/ladies-c3/ladies-classic-leather-biker-jacket-black-roisin-p4331/s15073,62,62,62,0,0,0,0
/ladies-c3/leather-jackets-c9/ladies-waterfall-front-leather-jacket-black-diva-p7747/s22740,62,49,41,0.5161290322580645,15.935483870967742,0,0
/ladies-c3/leather-jackets-c9/leather-jacket-black-ani-juliet-p74,62,62,62,0.11290322580645161,7.080645161290323,0,0
/ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175/s18976,62,52,38,0.6451612903225806,56.145161290322584,1,53.99
